lst,ndvi,landcover,month_index,near_road,.geo
33.94625000000002,0.430869,30,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.52310183476773,2.9329994026502377]}"
33.133529411764755,0.26704687,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.53208498760893,2.9329994026502377]}"
33.81687500000004,0.28675237,30,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.54106814045012,2.9329994026502377]}"
32.58266666666668,0.3622026,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.55005129329132,2.9329994026502377]}"
31.553456790123505,0.7023256,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5590344461325,2.9329994026502377]}"
31.013137254902006,0.7610778,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5680175989737,2.9329994026502377]}"
31.037894736842134,0.378652,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5770007518149,2.9329994026502377]}"
31.00683333333336,0.48958,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.58598390465609,2.9329994026502377]}"
30.249354838709678,0.6,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.59496705749729,2.9329994026502377]}"
30.253387096774247,0.29205367,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.60395021033848,2.9329994026502377]}"
31.01689075630253,0.35915694,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.61293336317968,2.9329994026502377]}"
31.74256637168145,0.5355307,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.62191651602087,2.9329994026502377]}"
32.77647058823533,0.32823175,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63089966886207,2.9329994026502377]}"
33.5141379310345,0.5211551,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63988282170327,2.9329994026502377]}"
33.85815789473685,0.44946235,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.64886597454446,2.9329994026502377]}"
33.92138461538468,0.5191064,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.65784912738566,2.9329994026502377]}"
34.392641509433986,0.49003986,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.66683228022686,2.9329994026502377]}"
34.723043478260934,0.40779704,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.67581543306804,2.9329994026502377]}"
34.1393617021277,0.3987842,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.68479858590923,2.9329994026502377]}"
33.28547169811327,0.35650676,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.69378173875043,2.9329994026502377]}"
33.24200000000002,0.38697878,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.70276489159163,2.9329994026502377]}"
33.059411764705885,0.3449601,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.71174804443282,2.9329994026502377]}"
32.2998305084746,0.73921084,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.72073119727402,2.9329994026502377]}"
31.42904761904765,0.48203754,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.72971435011522,2.9329994026502377]}"
31.457457627118686,0.49868214,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.73869750295641,2.9329994026502377]}"
32.38964912280704,0.46122888,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.74768065579761,2.9329994026502377]}"
34.09925925925933,0.3142157,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7566638086388,2.9329994026502377]}"
35.539583333333326,0.5020542,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.76564696148,2.9329994026502377]}"
35.46384615384619,0.4208494,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7746301143212,2.9329994026502377]}"
33.870000000000005,0.56859636,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7836132671624,2.9329994026502377]}"
33.54038461538465,0.6199329,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.79259642000358,2.9329994026502377]}"
33.85304347826093,0.35843673,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.80157957284477,2.9329994026502377]}"
33.30136363636365,0.7366183,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.81056272568597,2.9329994026502377]}"
32.98136363636365,0.4561523,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.81954587852717,2.9329994026502377]}"
33.79142857142864,0.20794393,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.82852903136836,2.9329994026502377]}"
34.645675675675704,0.60055596,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.83751218420956,2.9329994026502377]}"
